,ent_num,Add_num,Address,City/State/Province/Postal Code,Country,Add_remarks
10532,24747,37426,Khansa Jnah,Beirut,Lebanon,
10533,24748,37401,,,,
10534,24749,37402,,,,
10535,24750,37404,"38 Dongtang Jinguang South Road, Xiashan Street, Chaonan District",Guangdong to Shantou,China,
10536,24750,37405,"Chase Business Centre, 39-41 Chase Side",London N14 5BP,United Kingdom,
10537,24751,37406,,,,
10538,24752,37408,"Al Awqaf building, 5th floor, Victoria Bridge",Damascus,Syria,
10539,24752,37409,"2 Floor, Inana Bldg, Damascus Free Zone",Damascus,Syria,
10540,24752,37410,"Room 707, Fulijinxi Business Center, No. 05, Fuchang Road, Haizhu District",Guangzhou,China,
10541,24752,37411,"Al Alshiah, Mar Mekheal Church, Amicho Building, 3rd Floor",Beirut,Lebanon,
10542,24752,37412,"Office 112, First Floor, Al Manara Building, Port Street",Beirut,Lebanon,
10543,24753,37413,,,,
10544,24754,40415,,,Lebanon,
10545,24754,40416,"Bsalim, Majzoub St. #701, Bldg. #254, 3rd floor",Beirut,Lebanon,
10546,24755,37416,"Ground Floor, Dedeyan center, Dora highway, Metn",Bauchrieh,Lebanon,
10547,24756,37418,"Fakhani Building, Korniche Mazraa Street",Beirut,Lebanon,
10548,24756,37419,Grand Hills/GF Al Khansa St.,Beirut,Lebanon,
10549,24757,37421,"House number 4, Lane 4, Village flag 2","Dhalwan, Pasrur Tehsil, Sialkot District, Punjab Province",Pakistan,
10550,24758,37443,124 Yasir Ghaffar Town,"Okara, Punjab",Pakistan,
10551,24760,37429,"Cankaya Mahallesi, Silifke Cd. Akdeniz",Mersin 33070,Turkey,
10552,24760,37430,7 Ilkbahar Cd,Bursa,Turkey,
10553,24760,37432,,Raqqah,Syria,
10554,24760,37433,"Nishtaman building second floor, New Borsa",Irbil,Iraq,
10555,24760,37435,"Kapali Carsi, Reisoglu Sk., No: 25-27 Beyazit-Fatih",Istanbul,Turkey,
10556,24760,37436,"Atikali Mahallesi, Fevzi Pasa Cd. 98-100, Fatih",Istanbul 34087,Turkey,
10557,24760,37437,Sanliurfa Market Yildiz Field Maidan,Sanliurfa,Turkey,
10558,24760,37438,Yildiz field,Sanliurfa,Turkey,
10559,24760,37440,Kapali Carsi,Istanbul,Turkey,
10560,24760,37441,Aksaray,Istanbul,Turkey,
10561,24760,37445,Zeytoun Bourno,Istanbul,Turkey,
10562,24760,37446,Iquitli Mimat Akef Street,Istanbul,Turkey,
10563,24760,37447,Oak Square,Istanbul,Turkey,
10564,24760,37448,Asnioret,Istanbul,Turkey,
10565,24760,37449,Independence,Mersin,Turkey,
10566,24760,37450,Sarashieh,Anteb,Turkey,
10567,24760,37451,Al-Sharshieh,Bursa,Turkey,
10568,24760,37452,Al-Sharsheh,Adana,Turkey,
10569,24760,37926,,Gaziantep,Turkey,
10570,24760,41634,,Dayr Az Zawr,Syria,
10571,24760,41635,,Al Mayadin,Syria,
10572,24760,41636,Ismet Inonu Buvari 86,Mersin 33050,Turkey,
10573,24760,41638,Halaskar Gazi Caddesi 224,Istanbul 34384,Turkey,
10574,24761,37485,,,Pakistan,
10575,24762,37454,,Gaziantep,Turkey,
10576,24762,37456,,Raqqah,Syria,
10577,24762,37457,Tall Abyad Street,Raqqah,Syria,
10578,24762,41632,,Sanliurfa,Turkey,
10579,24763,37461,"Hurriyet Caddesi, Sahinbey",Gaziantep,Turkey,
10580,24763,37462,,,Syria,
10581,24763,37463,,,Lebanon,
10582,24783,37527,,,Syria,
10583,24784,37529,,,Syria,
10584,24785,37531,,,Syria,
10585,24786,37533,,,Iran,
10586,24807,37555,,,Burma,
10587,24808,37557,,,Burma,
10588,24809,37559,,,Burma,
10589,24810,37561,,,Burma,
10590,24811,37563,,Meiktila,Burma,
10591,24812,37565,,Sagaing,Burma,
10592,24828,37569,1-20-7 Yagusu,"Yaizu-shi, Shizuoka-ken",Japan,
10593,24828,37570,138-9 Ibara-cho Shimizu-ku,Shizuoka-shi 424-0114,Japan,
10594,24829,37572,"3-6-26 Shinohara Nakamachi, Nada-ku","Kobe, Hyogo",Japan,
10595,24829,37575,5-22-36 Hakataekiminami Hakata-ku,Fukuoka-shi 812-0016,Japan,
10596,24832,37579,,,Russia,
10597,24833,37581,,Saint Petersburg,Russia,
10598,24834,37583,,,Russia,
10599,24835,37585,Cintorinska 9,Bratislava 81108,Slovakia,
10600,24837,37596,,,China,
10601,24838,37597,,,,
10602,24877,37636,"27th Floor, ITF Tower 140/65 Silom Road, Suriyawong, Bang Rak",Bangkok 10500,Thailand,
10603,24879,37638,,,,
10604,24897,37676,"Nasser Building, Menchieh Area",Bourj Brajneh (Baabda),Lebanon,
10605,24898,37678,P.O. Box 7191,Dubai,United Arab Emirates,
10606,24899,37680,"2nd Floor, Nasco Center, Unesco Street, Unesco Sector",Beirut,Lebanon,
10607,24899,37681,Postal Box 1800629,Beirut,Lebanon,
10608,24899,37682,"2nd Flr, Unesco Center, Verdun Street",Beirut,Lebanon,
10609,24900,37684,"Azarieh Building, Block 03, 5th floor, Azarieh Street",Beirut,Lebanon,
10610,24901,37686,,Baniyas,Syria,
10611,24902,37687,,,,
10612,24903,37689,Mazzah,Damascus,Syria,
10613,24904,37690,,,,
10614,24905,37692,,Fujairah,United Arab Emirates,
10615,24917,37716,,Pyongyang,"Korea, North",
10616,24918,37717,,,,
10617,24937,37736,,Mombasa,Kenya,
10618,24957,37775,,,Libya,
10619,24977,37796,20998B-26 Changbaishan East Road,"Yanji, Jilin",China,
10620,24977,45352,"No. 213-214,  Building 2, Science and Technology Industrial Park, Yanji Development Zone",,China,
10621,24977,45353,"Chang Bai Shan Dong Lu, 20998B-26Hao","Yanji, Jilin 133000",China,
10622,24978,37798,41 Ulitsa Klary Tsetskin,Vladivostok,Russia,
10623,24979,37799,,,,
10624,24997,37836,,Ulaanbaatar,Mongolia,
10625,24998,37838,"Adnan Saygun, Cad Canan SK N1 Mercan St K 4 D 9 ULUS",Istanbul,Turkey,
10626,24999,37839,,,,
10627,25000,37841,"Fulya Mah. Buyukdere Cad. Akabe Ticaret Merkezi 78-80A Kat: 1 D: 1 Mecidiyekoy, Sisli",Istanbul,Turkey,
10628,25000,37842,"Akabe Is Hani, 78-80 A/1, Fulya Mahallesi Buyukdere Caddesi Sisli",Istanbul,Turkey,
10629,25000,37843,Varpas Baldones pagasts Baldones novads,LV 2125,Latvia,
10630,25000,37844,,Istanbul,Turkey,
10631,25000,37845,,Riga,Latvia,
10632,25017,37856,,Tehran,Iran,
10633,25018,37858,"No. 182, Shahid Tohidi St, 4th Golsetan, Pasdaran Ave",Tehran 1666943,Iran,
10634,25019,37860,"Head Office Bldg, 276 Taleghani Ave",Tehran,Iran,
10635,25020,37862,"No. 48, 14th Street, Ahmad Ghasir Avenue",Tehran,Iran,
10636,25037,37877,,Tehran,Iran,
10637,25038,42366,,Benghazi,Libya,
10638,25039,37879,"Number 10, Seventh Fath Street, 65 Metri Fath Highway",Tehran,Iran,
10639,25040,37881,"Number 10, Seventh Fath Highway, 65 Metri Fath Highway",Tehran,Iran,
10640,25041,37883,"Sephabod Gharani Avenue, Km 9/5 Karaj Special Road, Corner of Yazar Zarin Street, Opposite Shahab Khodro, Office of The Tractor Engineering",Tehran,Iran,
10641,25042,37885,"No. 48, 14th Street, Ahmad Ghasir Avenue, Argentina Square",Tehran,Iran,
10642,25043,37887,"No. 13, 8th Street, Ghaem Maghame Farahani Ave.",Tehran,Iran,
10643,25043,37888,"No. 45, 4th Street, Amir Alame Ghazanfarian Avenue, Etemadiyeh",Zanjan,Iran,
10644,25044,37890,"No. 12, St. Bilal Habashi, Khorramshahr Ave.",Zanjan 4516773541,Iran,
10645,25044,37891,"Second Floor, No. 13, Street 8th, Ghaem Magham Farahari Ave.",Tehran 1586868513,Iran,
10646,25045,37893,"20 Km Dargahan-to-Loft Road, Qeshm Island",Hormozgan,Iran,
10647,25046,37895,"No. 15, Zarir Alley, Turkmenistan Street, Motahhari Avenue",Tehran 1565613115,Iran,
10648,25047,37897,"The end of the Tenth Bahrevari Street, Zinc Industrial Town, 5 km off Bijar Road",Zanjan,Iran,
10649,25057,37917,,Erbil,Iraq,
10650,25057,37918,,Amman,Jordan,
10651,25057,37919,,Sulaymaniyah,Iraq,
10652,25057,37921,,Istanbul,Turkey,
10653,25057,37922,,Adana,Turkey,
10654,25057,37923,,Bazaz Abd,Syria,
10655,25057,37924,,"al-Rawah, Anbar",Iraq,
10656,25058,37936,"Sixth Bahrevari Street, Zinc Special Town, 5 km of Bijar Road",Zanjan 453515357,Iran,
10657,25059,37927,,,Turkey,
10658,25060,37943,,,Syria,
10659,25062,37934,,,Trinidad and Tobago,
10660,25063,37944,,Istanbul,Turkey,
10661,25063,37945,,Mersin,Turkey,
10662,25063,37946,,Gaziantep,Turkey,
10663,25063,37948,,Antakya,Turkey,
10664,25063,37949,,Reyhanli,Turkey,
10665,25063,37950,,Iskenderun,Turkey,
10666,25063,37951,,Belen,Turkey,
10667,25063,37952,,Surmez,Turkey,
10668,25063,37953,,Kirikhan,Turkey,
10669,25063,37954,,Bursa,Turkey,
10670,25063,37956,,Islahiye,Turkey,
10671,25063,37957,,Alanya,Turkey,
10672,25063,37958,,Urfa,Turkey,
10673,25063,37959,,Antalya,Turkey,
10674,25063,37960,,Narlica,Turkey,
10675,25063,37961,,Ankara,Turkey,
10676,25063,37962,,Izmir,Turkey,
10677,25063,37963,,Konya,Turkey,
10678,25063,37964,,Kayseri,Turkey,
10679,25063,37968,,,Turkey,
10680,25063,37970,,,Lebanon,
10681,25063,37971,,,Jordan,
10682,25063,37972,,,Sudan,
10683,25063,37973,,,Palestinian,
10684,25064,37940,P.O. Box 161-84815,"Mobarakeh, Esfahan 11131-84881",Iran,
10685,25064,37947,"Mobarakeh Steel Company, Sa'adat Abad St., Azadi SQ.","Esfahan, Esfahan",Iran,
10686,25064,37955,"Mobarakeh Steel Company, No. 2, Gol Azin Alley, Kouhestan St., Ketah SQ., Sa'adat Abad",Tehran,Iran,
10687,25065,37974,"No. 13, 8th Street, Ghaem Magham Farahani Ave",Tehran,Iran,
10688,25066,37976,"No. 4, Zarafshan Street, Shahid Farahzadi Boulevard, Sharak Ghods",Tehran,Iran,
10689,25067,37978,"Between Miremad Street and Mofateh Street, Motahari Avenue",Tehran 15888-6457,Iran,
10690,25067,46015,"No. 238, Ostad Motahari Avenue, District 6","Tehran, Tehran Province 1588864571",Iran,
10691,25067,46016,"Near by Mofateh Street, No. 187, Ostad Mothari Street",Tehran 1587998411,Iran,
10692,25067,46017,187 Motahri Avenue,Tehran 1587998411,Iran,
10693,25067,46018,"No. 187, Ostad Mottahari St.",Tehran,Iran,
10694,25067,46019,187 Motahhari Ave,Tehran 1587998411,Iran,
10695,25068,37980,"No. 37, Saba Boulevard, Africa Street, P.O. Box 14335-835",Tehran 1917773844,Iran,
10696,25069,37984,,,Iraq,
10697,25077,37996,,Capital District,Venezuela,
10698,25078,37998,,"El Valle, Libertador, Capital District",Venezuela,
10699,25079,38000,,Capital District,Venezuela,
10700,25080,38002,,Capital District,Venezuela,
10701,25097,38016,"Calle Paris, Torre Global, Piso 5, Las Mercedes",Caracas,Venezuela,
10702,25098,38018,,Miranda,Venezuela,
10703,25099,38020,,,"Virgin Islands, British",
10704,25100,38022,,Miranda,Venezuela,
10705,25101,38024,"Calle Nou d'Octubre, 18-BJ",Valencia 46014,Spain,
10706,25101,38025,"Calle Nou d'Octubre, 18 Bajo",Valencia 46014,Spain,
10707,25102,38028,,,,
10708,25118,38037,"1, ul. Montazhnaya Pgt. Gresovski","Simferopol, Crimea 295493",Ukraine,
10709,25119,38039,"Sevastopolskaya Street, House 41/2","Simferopol, Crimea 295024",Ukraine,
10710,25139,38062,"Av. De la Cultura No. 157, Col. Ciudad del Valle","Tepic, Nayarit C.P. 63157",Mexico,
10711,25139,38063,"Naciones Unidas 4579-C, Patria Universidad","Zapopan, Jalisco",Mexico,
10712,25140,38064,Yusif Mishkhas T: 3 Ibn Sina,Bayrut Marjayoun,Lebanon,
10713,25140,38066,,Beirut,Lebanon,
10714,25141,38067,"Calle Teikame Numero 21, Modulo A, Nayarabastos","Tepic, Nayarit",Mexico,
10715,25142,38069,"Unesco Center, 4th Floor, Office No. 19, Verdun",Beirut,Lebanon,
10716,25143,38071,"Airport Road, Dahieh Area, Cocodi sector",Beirut,Lebanon,
10717,25144,38073,"Unesco Center, 4th Floor, Office No. 19, Verdun",Beirut,Lebanon,
10718,25145,38075,"Unesco Center, 4th Floor, Office No. 19, Verdun",Beirut,Lebanon,
10719,25146,38077,"Floor 4, Unesco Center, Verdun",Beirut,Lebanon,
10720,25147,38079,"Unesco Center, 4th Floor, Office No. 19, Verdun",Beirut,Lebanon,
10721,25148,38081,"Unesco Center, 4th Floor",Beirut,Lebanon,
10722,25149,38083,"Mateo del Regil # 31, Fracc. IMSS","Tepic, Nayarit 63186",Mexico,
10723,25149,38095,"Av. Prisciliano Sanchez Sur # 384-A, Col. San Antonio","Tepic, Nayarit 63159",Mexico,
10724,25149,38195,"Calle Canaan Numero 5, Colonia Hermosa Provincia","Tepic, Nayarit",Mexico,
10725,25149,39493,"Oro # 87, Col. Valle de Matatipac","Tepic, Nayarit 63195",Mexico,
10726,25150,38085,"Mar de Cortes Num. Ext. 39, Luis Donaldo Colosio","Tepic, Nayarit 63178",Mexico,
10727,25150,38096,"Av. de la Cultura Num. Ext. 157, Ciudad del Valle","Tepic, Nayarit 63157",Mexico,
10728,25150,38394,"Doctor Mateo del Regil Numero MZ-3, Colonia Doctor Leyva Medina, clave catastral 1-59-11-180-17","Tepic, Nayarit",Mexico,
10729,25151,38087,"Calle Mateo del Regil No. Ext. 31, Col. Fraccionamiento IMSS","Tepic, Nayarit C.P. 63186",Mexico,
10730,25151,38387,"Palomas Numero 14, Colonia El Armadillo","Tepic, Nayarit",Mexico,
10731,25151,38389,"Lote de Terreno Marcado Numero 6, Manzana 1, Vialidad Privada, Fraccionamiento Lago David, clave catastral 01-059-14-101-006","Tepic, Nayarit",Mexico,
10732,25151,38393,"Calle Paseo de los Bosques MZ-A, Colonia Bonaterra, clave catastral 1-59-14-300-17","Tepic, Nayarit",Mexico,
10733,25151,39922,"Lote de Terreno Marcado Numero 7, Manzana 1, Vialidad Privada, Fraccionamiento Lago David","Tepic, Nayarit",Mexico,
10734,25152,40762,,,Mexico,
10735,25177,38136,"House 15, Alupkinskoye shosse, Urban Village Koreiz","City of Yalta, Crimea 298671",Ukraine,
10736,25178,38138,"House 19, Alupkinskoye shosse, Koreiz","Yalta, Crimea 298671",Ukraine,
10737,25179,38140,"House 9, Alupkinskoye shosse, Koreiz","Yalta, Crimea 298671",Ukraine,
10738,25180,38142,,,Russia,
10739,25181,38144,"House 9, Generala Ostryakova Street, Opolznevoye Village","Yalta, Crimea 298685",Ukraine,
10740,25181,38145,"9, Generala Ostryakova St., Opolznevoye","Yalta, Crimea 298685",Ukraine,
10741,25182,38147,"9, Generala Ostryakova Street, Opolznevoye Village","Yalta, Crimea 298685",Ukraine,
10742,25237,38216,"Iran Air Building, Mehrabad Airport",Tehran,Iran,
10743,25237,38217,Postal Box 13185-775,Tehran,Iran,
10744,25237,38218,"Central Airlines Department of the Islamic Republic of Iran, Tehran Karaj Special Road, Beginning of Mehrabad International Airport",Tehran,Iran,
10745,25257,38235,,,,
10746,25258,38236,,,,
10747,25259,38237,,,,
10748,25260,38238,,,,
10749,25261,38239,,,,
10750,25262,38240,,,,
10751,25263,38241,,,,
10752,25264,38242,,,,
10753,25265,38243,,,,
10754,25266,38244,,,,
10755,25267,38245,,,,
10756,25268,38246,,,,
10757,25269,38247,,,,
10758,25270,38248,,,,
10759,25271,38249,,,,
10760,25272,38250,,,,
10761,25273,38251,,,,
10762,25277,38255,,,,
10763,25278,38256,,,,
10764,25279,38257,,,,
10765,25280,38258,,,,
10766,25281,38259,,,,
10767,25282,38260,,,,
10768,25283,38261,,,,
10769,25284,38262,,,,
10770,25285,38263,,,,
10771,25286,38264,,,,
10772,25287,38265,,,,
10773,25288,38266,,,,
10774,25289,38267,,,,
10775,25290,38268,,,,
10776,25291,38269,,,,
10777,25292,38270,,,,
10778,25293,38271,,,,
10779,25294,38272,,,,
10780,25295,38273,,,,
10781,25296,38274,,,,
10782,25297,38275,,,,
10783,25298,38276,,,,
10784,25299,38277,,,,
10785,25300,38278,,,,
10786,25301,38279,,,,
10787,25302,38280,,,,
10788,25303,38281,,,,
10789,25304,38282,,,,
10790,25305,38283,,,,
10791,25306,38284,,,,
10792,25307,38285,,,,
10793,25308,38289,,"Wuhan, Hubei",China,
10794,25309,38287,,,,
10795,25310,38288,,,,
10796,25311,38290,,,,
10797,25312,38291,,,,
10798,25313,38292,,,,
10799,25314,38293,,,,
10800,25315,38294,,,,
10801,25316,38295,,,,
10802,25317,38296,,,,
10803,25319,38298,,,,
10804,25320,38299,,,,
10805,25322,38301,,,,
10806,25323,38303,,,,
10807,25335,38325,,,,
10808,25336,38326,,,,
10809,25337,38327,,,,
10810,25338,38328,,,,
10811,25339,38329,,,,
10812,25340,38330,,,,
10813,25341,38331,,,,
10814,25342,38332,,,,
10815,25343,38333,,,,
10816,25344,38334,,,,
10817,25345,38335,,,,
10818,25346,38336,,,,
10819,25347,38337,,,,
10820,25348,38342,"Bldg. 78, Apt. 74, ulitsa Generala Petrova","city of Kerch, Crimea",Ukraine,
10821,25349,38339,,,,
10822,25350,38340,,,,
10823,25351,38341,,,,
10824,25352,38343,,,,
10825,25353,38344,,,,
10826,25354,38345,,,,
10827,25355,38346,,,,
10828,25356,38347,,,,
10829,25357,38348,,,,
10830,25358,38349,,,,
10831,25359,38350,,,,
10832,25360,38351,,,,
10833,25361,38352,,,,
10834,25362,38353,,,,
10835,25363,38354,,,,
10836,25364,38355,,,,
10837,25365,38356,,,,
10838,25366,38357,,,,
10839,25367,38358,,,,
10840,25368,38359,,,,
10841,25369,38360,,,,
10842,25370,38361,,,,
10843,25371,38362,,,,
10844,25372,38363,,,,
10845,25373,38364,,,,
10846,25374,38365,,,,
10847,25375,38366,,,,
10848,25376,38367,,,,
10849,25377,38368,,,,
10850,25378,38369,,,,
10851,25379,38370,,,,
10852,25380,38371,,,,
10853,25381,38372,,,,
10854,25382,38373,,,,
10855,25383,38374,,,,
10856,25384,38375,,,,
10857,25385,38376,,,,
10858,25386,38377,,,,
10859,25387,38378,,,,
10860,25388,38379,,,,
10861,25389,38380,,,,
10862,25390,38381,,,,
10863,25391,38382,,,,
10864,25392,38383,,,,
10865,25393,38384,,,,
10866,25394,38385,,,,
10867,25395,38386,,,,
10868,25396,38392,"Asseman Tower, Pasdaran Street",Tehran,Iran,
10869,25396,38395,P.O. Box 19395-177,Tehran,Iran,
10870,25396,38396,P.O. Box 1957614114,Tehran,Iran,
10871,25396,39015,"No 523, Al Seman Tower Building, No 8: Narenjestan, Laveltani Street, Sayya Shirazi Square, Pasdaran Street",Tehran 1957617114,Iran,
10872,25396,43819,"No 37 Aseman Tower Sayyade Shirazee Square, Pasdaran Avenue, PO Box 19395-1311",Tehran,Iran,
10873,25397,38398,,,Afghanistan,
10874,25398,38400,,,Pakistan,
10875,25399,38402,,Herat Province,Afghanistan,
10876,25400,38871,,,Afghanistan,
10877,25401,38405,,Helmand Province,Afghanistan,
10878,25417,38422,"House 103, Shir Ali Khan Street, Charahi Torabaz Khan, District 10",Kabul,Afghanistan,
10879,25417,38423,"Sherpoor, Hajj and religious affairs directorate Square, Etisalat Street",Kabul,Afghanistan,
10880,25417,38424,"Opposite of Attorney General, Hanzala Mosque Road, Shahre now",Kabul,Afghanistan,
10881,25417,38425,PO Box 5810,,Afghanistan,
10882,25417,38426,"Ferdawsi Street (old telecommunication street), Between Alley 12 & 14",Herat,Afghanistan,
10883,25418,38428,"587 Mohammadiye Square, Mowlavi Street",Tehran,Iran,
10884,25418,38429,Mohamadiyeh Square,Tehran 11986,Iran,
10885,25419,38431,9/1 ul Mashkova,Moscow 105062,Russia,
10886,25419,39589,,,Russia,
10887,25419,39590,9/1 Mashkova St.,Moscow 105062,Russia,
10888,25419,39593,6a Lenin Square Bld. A,Astrakhan 414000,Russia,
10889,25420,38433,98a Kensington High Street,London W8 4SG,United Kingdom,
10890,25420,38434,"4 Moorgate, EC2R 6AL",London,United Kingdom,
10891,25420,38435,"18F Kam Sang Building, 257 Des Voeux Road Central",,Hong Kong,
10892,25420,38436,"4th Floor, 20 West Nahid Street, Africa Blvd",Tehran,Iran,
10893,25421,38438,"2 Nader Alley, After Dr Vali e Asr Avenue",Tehran 15116,Iran,
10894,25421,38439,PO Box 15875-3898,,Iran,
10895,25421,38440,"Building 89, Khoddami Street, Vanak",Tehran 53158753898,Iran,
10896,25421,38441,"Number 89, Shahid Khodami Street, After Kurdistan Bridge, Vanak Square",,Iran,
10897,25421,38442,"Vank Square, Shahid Khademi Street, after Kurdistan Bridge, No. 89",Tehran 1958698856,Iran,
10898,25422,38444,"Number 8, 24 Alley, Past Motahari Street, Ghaem Magham Farahani Street",Tehran,Iran,
10899,25423,38446,"Number 20, W. Nahid Street, Africa Blvd",Tehran,Iran,
10900,25424,38448,"Number 89, Shahid Khodami Street, After Kurdistan Bridge, Vanak Square",,Iran,
10901,25425,38450,No. 1 St.North Didar.Blv Haghani,Tehran,Iran,
10902,25425,38451,"Number 89, Shahid Khodami Street, After Kurdistan Bridge, Vanak Square",Tehran,Iran,
10903,25426,38453,"Number 55, Pardis Street, N. Shirazi Street, Molla-Sadra Street, Vanak Square",Tehran,Iran,
10904,25428,38457,"Iran shahr Street 221, Karimkhan Zand Avenue",Tehran,Iran,
10905,25429,38460,Schottweg 5,Hamburg 22087,Germany,
10906,25430,38462,"No. 25 Sanaei Street, Karim Khan Zand Street, Shahid Arabi Line",Tehran,Iran,
10907,25431,38466,"No. 63, East Tajarloo Ave, Tajarloo Square, Shiyan",Tehran,Iran,
10908,25431,38467,Reiesali Delvari Ave,Bushehr 7514618787,Iran,
10909,25431,38468,"Farhang Ave, Khazar's Building",Anzali 4314695613,Iran,
10910,25432,38471,"Sky Tower, No. 523, Pasdaran Ave, Farmanieh Ave, Farmanieh, District 1",Tehran 1939513111,Iran,
10911,25433,38472,"Fraccion de predio denominado Tecolote y Frenton, (Falda del Cerro), clave catastral D-31-A1-2922","Tepic, Nayarit",Mexico,
10912,25434,38474,"No. 37, Asseman Shahid Sayyad Shirazeesq, Pasdaran Ave, PO Box 1587553-1351",Tehran,Iran,
10913,25435,38479,"Strovolos Center, Flat No. 204, Floor No. 2, Strovolou 77",Nicosia 2018,Cyprus,
10914,25436,39171,,,Ukraine,
10915,25437,38481,Luhansk People's Republic,Luhansk City,Ukraine,
10916,25438,38483,"No 119 Shabnam Alley, Ghaem Magham Street",Tehran,Iran,
10917,25439,38485,Corner of Shabnam Alley 119,Tehran,Iran,
10918,25439,38486,"No 101, Ghaem Magham Farhani Street",Tehran,Iran,
10919,25439,39016,"No. 11, Abshar Alley, Corner of Azodi Street, PO Box 15875-4155",Tehran 1581674347,Iran,
10920,25439,39017,Valfajr Blvd,Bushehr,Iran,
10921,25440,38488,"5/7 Eastcheap, EC3M 1JT",London,United Kingdom,
10922,25441,38490,"18 Sedaghat St, Opposite Park Millat, Vali-e-Asr Ave, PO Box 15875-4647",Tehran,Iran,
10923,25442,38492,"147/1, St. Lucia Street",Valletta VLT1185,Malta,
10924,25443,38493,,,,
10925,25444,38495,"147/1, St. Lucia Street",Valletta,Malta,
10926,25445,38497,"147/1, St. Lucia Street",Valletta,Malta,
10927,25446,38499,"147/1, St. Lucia Street",Valletta,Malta,
10928,25447,38501,"147/1, St. Lucia Street",Valletta,Malta,
10929,25448,38503,"Building 6, Al Horreya Street, 1st Floor, El Attarin Area, 1016",Alexandria,Egypt,
10930,25448,38504,PO Box 1016,Alexandria,Egypt,
10931,25449,38506,"Asseman Tower, Pasdaran Street",Tehran,Iran,
10932,25450,38508,"Shahid Mostafa Khomeini Street, Ghazian Street, PO Box 43145/1711-324",Bandar Azali 4315671145,Iran,
10933,25450,38509,"Mostafa Khomeini St. Ghazian, PO BOX 4315671145",Anzali Free Zone,Iran,
10934,25451,38511,"Asseman Tower, Pasdaran Street",Tehran,Iran,
10935,25451,38513,"No 60, Pasdaran Avenue, 7th Neyestan Street, Ehteshamiyeh Square",Tehran,Iran,
10936,25452,38515,Schottweg 5,Hamburg 22087,Germany,
10937,25453,38517,Schottweg 5,Hamburg 22087,Germany,
10938,25454,38519,Schottweg 5,Hamburg 22087,Germany,
10939,25455,38521,Schottweg 5,Hamburg 22087,Germany,
10940,25456,38523,Schottweg 5,Hamburg 22087,Germany,
10941,25457,38525,Schottweg 5,Hamburg 22087,Germany,
10942,25458,38527,Schottweg 5,Hamburg 22087,Germany,
10943,25459,38529,Schottweg 5,Hamburg 22097,Germany,
10944,25460,38531,Schottweg 5,Hamburg 22087,Germany,
10945,25461,38533,Schottweg 5,Hamburg 22087,Germany,
10946,25462,38535,Schottweg 5,Hamburg 22087,Germany,
10947,25464,38538,Schottweg 5,Hamburg 22087,Germany,
10948,25465,38540,Schottweg 5,Hamburg 22087,Germany,
10949,25466,38542,Schottweg 5,Hamburg 22087,Germany,
10950,25467,38544,Schottweg 5-7,Hamburg 22087,Germany,
10951,25468,38546,"Flat 1, 143, Tower Road",Sliema SLM1604,Malta,
10952,25469,38548,"No. 101, Shabnam Alley, Ghaem Magham Street",Tehran,Iran,
10953,25469,38549,"Hoopad Darya Shipping Agency Building, B.I.K. Port Complex",Bandar Imam Khomeini,Iran,
10954,25469,38550,"Hoopad Darya Shipping Agency Building, Imam Khomeini Blvd",Bandar Abbas,Iran,
10955,25469,38551,"Flat No. 2, 2nd Floor, SSL Building, Coastal Blvd, Between City Hall and Post Office",Khorramshahr,Iran,
10956,25469,38552,"Opposite to City Post Office, No. 2 Telecommunications Center",Bandar Assaluyeh,Iran,
10957,25469,38553,PO Box 1589673134,Tehran,Iran,
10958,25470,38555,"Unit 5, 9th Street 2, Ahmad Ghasir Avenue, PO Box 19635-1114",Tehran,Iran,
10959,25471,38557,"No 97, Ghaem Magham Farahani Ave",Tehran 1589653313,Iran,
10960,25471,38558,PO Box 15815-1966,Tehran,Iran,
10961,25472,38560,"Unit 5, 9th Street 2, Ahmad Ghasir Avenue, PO Box 19635-1114",Tehran,Iran,
10962,25473,38562,"Unit 5, 9th Street 2, Ahmad Ghasir Avenue, PO Box 19635-1114",Tehran,Iran,
10963,25473,38563,"No. 5, Shabnam Alley, Ghaem Magham Farahani Street, Shahid Motahari Avenue",Tehran,Iran,
10964,25474,38870,,,Iran,
10965,25475,38566,"37 Km, West Bandar Abbas Road",Bandar Abbas 791453859,Iran,
10966,25476,38869,,,Iran,
10967,25477,38569,"5th Floor, No. 523, Aseman Tower, Pasdaran St.",Tehran,Iran,
10968,25478,38571,"Opposite Kimia Hotel 2, Sam & Zal Street","Qeshm, Hormozgan 7951189799",Iran,
10969,25479,38573,Via Gerolamo Morone 6,Milano 20121,Italy,
10970,25480,38575,10 Greycoat Place,London SW1P 1SB,United Kingdom,
10971,25481,38577,143/1 Tower Road,Sliema,Malta,
10972,25482,38579,143/1 Tower Road,Sliema,Malta,
10973,25483,38581,143/1 Tower Road,Sliema,Malta,
10974,25484,38583,"No. 35, Haghani Blvd, Vanak Sq.",Tehran 1517973511,Iran,
10975,25485,38584,,,,
10976,25486,38585,,,,
10977,25487,38586,,,,
10978,25488,38587,,,,
10979,25489,46081,,,Iran,
10980,25490,38589,,,,
10981,25491,38590,,,,
10982,25492,38591,,,,
10983,25497,38595,,,,
10984,25498,38596,,,,
10985,25499,38597,,,,
10986,25500,38598,,,,
10987,25501,38599,,,,
10988,25502,38600,,,,
10989,25503,38601,,,,
