,ent_num,alt_num,alt_type,alt_name,alt_remarks
491,6912,14688,aka,MAYMAR TRUST,
492,6912,14689,aka,MAIMAR TRUST,
493,6912,14690,aka,MOMAR TRUST,
494,6912,14691,aka,MEYMAR TRUST,
495,6913,4778,aka,DARKAZANLI COMPANY,
496,6913,4779,aka,DARKAZANLI EXPORT-IMPORT SONDERPOSTEN,
497,6915,4801,aka,"AL-MASRI, Abu Mohamed",
498,6916,4803,aka,"ABDUREHMAN, Ahmed Mohammed",
499,6916,4807,aka,"AHMED, Ahmed",
500,6916,4810,aka,"ALI, Hamed",
501,6916,4811,aka,"ALI, Ahmed Mohammed",
502,6916,4812,aka,"AL-MASRI, Ahmad",
503,6916,4813,aka,"AL-SURIR, Abu Islam",
504,6916,4814,aka,"HEMED, Ahmed",
505,6916,4815,aka,"SHIEB, Ahmed",
506,6918,4821,aka,"AL-MUGHASSIL, Ahmed Ibrahim",
507,6921,4825,aka,"BOUSLIM, Ammar Mansour",
508,6921,4826,aka,"SALIM, Hassan Rostom",
509,6923,4831,aka,"AL-HOURI, Ali Saed Bin Ali",
510,6923,4832,aka,"EL-HOURI, Ali Saed Bin Ali",
511,6924,4833,aka,"ELBISHY, Moustafa Ali",
512,6924,4834,aka,"MOHAMMED, Mustafa",
513,6924,4835,aka,"FAZUL, Mustafa",
514,6924,4838,aka,"FADIL, Mustafa Muhamad",
515,6924,4839,aka,"AL MASRI, Abd Al Wakil",
516,6924,4842,aka,"ALI, Hassan",
517,6924,4843,aka,"MAN, Nu",
518,6924,4845,aka,"JIHAD, Abu",
519,6924,4846,aka,"AL-NUBI, Abu",
520,6925,4847,aka,"GHILANI, Ahmad Khalafan",
521,6925,4848,aka,"AHMED, Ahmed Khalfan",
522,6925,4849,aka,"AHMED, Abubakar K.",
523,6925,4850,aka,"AHMED, Abubakary K.",
524,6925,4851,aka,"AHMED, Abubakar",
525,6925,4852,aka,"AHMAD, Abu Bakr",
526,6925,4854,aka,"KHALFAN, Ahmed",
527,6925,4855,aka,"ALI, Ahmed Khalfan",
528,6925,4856,aka,"AHMED, Abubakar Khalfan",
529,6925,4857,aka,"GHAILANI, Ahmed",
530,6925,4858,aka,"AL TANZANI, Ahmad",
531,6925,4861,aka,"GHAILANI, Abubakary Khalfan Ahmed",
532,6925,4862,aka,"HUSSEIN, Mahafudh Abubakar Ahmed Abdallah",
533,6925,4863,aka,"MOHAMMED, Shariff Omar",
534,6926,4869,aka,"SALWWAN, Samir",
535,6927,4870,aka,"FAZUL, Abdallah",
536,6927,4871,aka,"FAZUL, Abdalla",
537,6927,4872,aka,"FAZUL, Abdallah Mohammed",
538,6927,4873,aka,"MOHAMMED, Fazul Abdilahi",
539,6927,4874,aka,"ADBALLAH, Fazul",
540,6927,4875,aka,"ABDALLA, Fazul",
541,6927,4876,aka,"MOHAMMED, Fazul",
542,6927,4879,aka,"FAZUL, Haroon",
543,6927,4880,aka,"FAZUL, Harun",
544,6927,4881,aka,"MUHAMAD, Fadil Abdallah",
545,6927,4882,aka,"HAROUN, Fadhil",
546,6927,4884,aka,"AISHA, Abu",
547,6927,4885,aka,"LUQMAN, Abu",
548,6927,4886,aka,"ALI, Fadel Abdallah Mohammed",
549,6927,4887,aka,"MOHAMMED, Fouad",
550,6928,4888,aka,"HENIN, Ashraf Refaat Nabith",
551,6928,4889,aka,"WADOOD, Khalid Adbul",
552,6928,4890,aka,"ALI, Salem",
553,6928,4891,aka,"BIN KHALID, Fahd Bin Adballah",
554,6931,4907,aka,"YASIN, Abdul Rahman Said",
555,6931,4908,aka,"YASIN, Aboud",
556,6931,4909,aka,"TAHA, Abdul Rahman S.",
557,6931,4910,aka,"TAHER, Abdul Rahman S.",
558,6935,4914,aka,ARMY OF MOHAMMED,
559,6935,5062,aka,MOHAMMED'S ARMY,
560,6935,5063,aka,TEHRIK UL-FURQAAN,
561,6935,6051,aka,JAISH-E-MOHAMMED,
562,6935,6052,aka,KHUDAMUL ISLAM,
563,6935,6053,aka,KHUDDAM-UL-ISLAM,
564,6935,6054,aka,KUDDAM E ISLAMI,
565,6936,4915,aka,SOCIETY OF ISLAMIC COOPERATION,
566,6936,4916,aka,JAM'IYAT AL TA'AWUN AL ISLAMIYYA,
567,6936,4917,aka,JIT,
568,6938,4919,aka,"SAIYID, Abd Al-Man'am",
569,6939,4920,aka,"AL-AHDAL, Mohammad Hamdi Sadiq",
570,6939,4921,aka,"AL-MAKKI, Abu Asim",
571,6940,4922,aka,"AMIN, Muhammad",
572,6940,4923,aka,"AH HAQ, Dr. Amin",
573,6940,4924,aka,"UL-HAQ, Dr. Amin",
574,6941,10013,aka,"AL-JADAWI, Saqar",
575,6941,10014,aka,"AL-JADDAW, Saqr",
576,6946,4931,aka,"AYADI SHAFIQ, Ben Muhammad",
577,6946,4932,aka,"AYADI CHAFIK, Ben Muhammad",
578,6946,4933,aka,"AIADI, Ben Muhammad",
579,6946,4934,aka,"AIADY, Ben Muhammad",
580,6948,4936,aka,"HIJAZI, Raed M",
581,6948,4937,aka,"AL-HAWEN, Abu-Ahmad",
582,6948,4938,aka,"AL-MAGHRIBI, Rashid",
583,6948,4939,aka,"AL-AMRIKI, Abu-Ahmad",
584,6948,4940,aka,"AL-SHAHID, Abu-Ahmad",
585,6949,4941,aka,"LUDHIANVI, Mufti Rashid Ahmad",
586,6949,4942,aka,"AHMAD, Mufti Rasheed",
587,6949,4943,aka,"WADEHYANOY, Mufti Rashid Ahmad",
588,6950,4944,aka,"AL-FILISTINI, Abu Qatada",
589,6950,4945,aka,"TAKFIRI, Abu Umr",
590,6950,4947,aka,"ABU UMAR, Abu Omar",
591,6950,4948,aka,"UTHMAN, Al-Samman",
592,6950,4949,aka,"UMAR, Abu Umar",
593,6950,4950,aka,"UTHMAN, Umar",
594,6951,4951,aka,"YULDASHEV, Takhir",
595,7006,4980,aka,"ALI, Sheikh Hassan Dahir Aweys",
596,7006,4981,aka,"AWES, Shaykh Hassan Dahir",
597,7114,5034,aka,AL-AQSA AL-ISLAMI BANK,
598,7115,5035,aka,ARAB PALESTINIAN BEIT EL-MAL COMPANY,
599,7115,5036,aka,BEIT AL MAL HOLDINGS,
600,7115,5037,aka,BEIT EL MAL AL-PHALASTINI AL-ARABI AL-MUSHIMA AL-AAMA AL-MAHADUDA LTD.,
601,7115,5038,aka,"PALESTINIAN ARAB BEIT EL MAL CORPORATION, LTD.",
602,7116,5039,fka,OCCUPIED LAND FUND,
603,7132,5064,aka,UMMAH TAMEER I-NAU,
604,7132,5065,aka,UMMAH TAMIR I-NAU,
605,7132,5066,aka,UMMAH TAMIR E-NAU,
606,7132,5067,aka,RECONSTRUCTION OF THE MUSLIM UMMAH,
607,7132,5068,aka,RECONSTRUCTION OF THE ISLAMIC COMMUNITY,
608,7132,5069,aka,FOUNDATION FOR CONSTRUCTION,
609,7132,5070,aka,RECONSTRUCTION FOUNDATION,
610,7132,5071,aka,NATION BUILDING,
611,7132,5072,aka,UMMAT TAMIR-I-PAU,
612,7132,5073,aka,UMMAT TAMIR E-NAU,
613,7133,5050,aka,"MAHMOOD, Sultan Bashiruddin",
614,7133,5051,aka,"MEKMUD, Sultan Baishiruddin",
615,7133,5052,aka,"MEHMOOD, Dr. Bashir Uddin",
616,7135,5053,aka,"MAJID, Abdul",
617,7135,5054,aka,"MAJEED, Chaudhry Abdul",
618,7138,5057,aka,"TUFAIL, Sheik Mohammed",
619,7138,5058,aka,"TUFAIL, S.M.",
620,7140,5059,aka,LASHKAR E-TOIBA,
621,7140,5060,aka,LASHKAR-I-TAIBA,
622,7140,5061,aka,ARMY OF THE RIGHTEOUS,
623,7140,6055,aka,ARMY OF THE PURE,
624,7140,6056,aka,ARMY OF THE PURE AND RIGHTEOUS,
625,7140,6057,aka,AL MANSOOREEN,
626,7140,6058,aka,AL MANSOORIAN,
627,7140,8169,aka,PAASBAN-E-KASHMIR,
628,7140,8170,aka,PAASBAN-I-AHLE-HADITH,
629,7140,8171,aka,PASBAN-E-KASHMIR,
630,7140,8172,aka,PASBAN-E-AHLE-HADITH,
631,7140,8173,aka,PAASBAN-E-AHLE-HADIS,
632,7140,9248,aka,JAMAAT-UD-DAWA,
633,7140,9250,aka,JAMA'AT AL-DAWA,
634,7140,9251,aka,JAMAAT UD-DAAWA,
635,7140,9252,aka,JAMAAT UL-DAWAH,
636,7140,9253,aka,JAMAAT-UL-DAWA,
637,7140,9254,aka,JAMA'AT-I-DAWAT,
638,7140,9255,aka,JAMAIAT-UD-DAWA,
639,7140,9256,aka,JAMA'AT-UD-DA'AWAH,
640,7140,9257,aka,JAMA'AT-UD-DA'AWA,
641,7140,9258,aka,JAMAATI-UD-DAWA,
642,7140,9259,aka,IDARA KHIDMAT-E-KHALQ,
643,7140,13261,aka,FALAH-I-INSANIAT FOUNDATION (FIF),
644,7140,13262,aka,FALAH-E-INSANIAT FOUNDATION,
645,7140,13263,aka,FALAH-E-INSANIYAT,
646,7140,13264,aka,FALAH-I-INSANIYAT,
647,7140,13265,aka,FALAH INSANIA,
648,7140,13266,aka,WELFARE OF HUMANITY,
649,7140,13267,aka,HUMANITARIAN WELFARE FOUNDATION,
650,7140,13268,aka,HUMAN WELFARE FOUNDATION,
651,7140,26060,aka,AL-ANFAL TRUST,
652,7140,26061,aka,TEHRIK-E-HURMAT-E-RASOOL,
653,7140,26062,aka,TEHRIK-E-TAHAFUZ QIBLA AWWAL,
654,7140,33744,aka,AL-MUHAMMADIA STUDENTS,
655,7140,38431,aka,KASHMIR FREEDOM MOVEMENT,
656,7140,38432,aka,TEHREEK-E-AZADI-E-KASHMIR,
657,7140,38433,aka,TEHREEK AZADI JAMMU AND KASHMIR,
658,7140,38434,aka,TEHREEK-E-AZADI JAMMU AND KASHMIR,
659,7140,38436,aka,TEHREEK-I-AZADI-I KASHMIR,
660,7140,38437,aka,TEHREEK-E-AZADI-E-JAMMU AND KASHMIR,
661,7140,38438,aka,MOVEMENT FOR FREEDOM OF KASHMIR,
662,7140,38439,aka,MILLI MUSLIM LEAGUE,
663,7140,38440,aka,MILLI MUSLIM LEAGUE PAKISTAN,
664,7141,6493,aka,CONTINUITY ARMY COUNCIL,
665,7141,6494,aka,CONTINUITY IRISH REPUBLICAN ARMY,
666,7141,6495,aka,REPUBLICAN SINN FEIN,
667,7146,5076,aka,ULSTER FREEDOM FIGHTERS,
668,7148,35173,aka,"BOULGHIT, Boubakeur",
669,7149,5081,aka,JAMIAT IHIA AL-TURATH AL-ISLAMIYA,
670,7149,5082,aka,REVIVAL OF ISLAMIC SOCIETY HERITAGE ON THE AFRICAN CONTINENT,
671,7149,5083,aka,JAMIA IHYA UL TURATH,
672,7149,27636,aka,AFGHAN SUPPORT COMMITTEE,
673,7149,27637,aka,AHYA UL TURAS,
674,7149,27638,aka,JAMIAT AYAT-UR-RHAS AL ISLAMIA,
675,7149,27639,aka,JAMIAT IHYA UL TURATH AL ISLAMIA,
676,7149,27640,aka,LAJNAT UL MASA EIDATUL AFGHANIA,
677,7149,27642,aka,AL-FURQAN FOUNDATION WELFARE TRUST,
678,7149,27643,aka,AL-FURQAN CHARITABLE FOUNDATION,
679,7149,27644,aka,AL-FURQAN WELFARE FOUNDATION,
680,7149,27646,aka,ORGANIZATION FOR PEACE AND DEVELOPMENT PAKISTAN,
681,7149,27647,aka,FORKHAN RELIEF ORGANIZATION,
682,7149,27648,aka,AL-FURQAN AL-KHARIYA,
683,7149,27649,aka,AL-FURQAN KHARIA,
684,7149,27650,aka,AL-FORQAN AL-KHAIRYA,
685,7149,27651,aka,AL-FURQAN UL KHAIRA,
686,7149,27652,aka,RAIES KHILQATUL QURANIA FOUNDATION OF PAKISTAN,
687,7149,27660,aka,LAJNATUL FURQAN,
688,7149,27661,aka,HAYAT UR RAS AL-FURQAN,
689,7149,27662,aka,HIYAT ORAZ AL ISLAMIYA,
690,7149,27663,aka,JAMITO AHIA TORAS AL-ISLAMI,
691,7149,27665,aka,JAMIAT AL-HAYA AL-SARAT,
692,7149,27666,aka,AHIYAHU TURUS,
693,7149,27667,aka,AHYA UTRAS,
694,7149,27668,aka,HAYATUTRAS,
695,7149,27669,aka,HAYATURAS,
696,7149,27670,aka,AL-TURAZ TRUST,
697,7149,27671,aka,AL-TURAZ ORGANIZATION,
698,7149,31016,aka,AL FORQAN CHARITY,
699,7149,31017,aka,EAST AND WEST ENTERPRISES,
700,7150,5084,aka,"ABU BAKR, Ibrahim Ali Muhammad",
701,7150,9567,aka,"SABRI, Abdel Ilah",
702,7150,9568,aka,"TANTOUSH, Ibrahim Ali Abu Bakr",
703,7150,9569,aka,"TANTOUCHE, Ibrahim Abubaker",
704,7150,9570,aka,"TANTOUSH, Ibrahim Abubaker",
705,7154,5091,aka,OASIS BEACH RESORT & CONVENTION CENTER,
706,7154,12762,aka,OASIS BEACH RESORT AND CONVENTION CENTER,
707,7156,5092,aka,DISTRIBUIDORA IMPERIAL,
708,7156,5093,aka,DIBC,
709,7157,5094,aka,FARMACIAS VIDA,
710,7157,5095,aka,FARMACIA VIDA,
711,7166,5096,aka,"ARELLANO FELIX DE TOLEDO, Enedina",
712,7199,5097,aka,AL-HARAMAIN,
713,7199,5098,aka,AL-HARAMEIN,
714,7199,5099,aka,AL-HARAMAYN,
715,7199,5100,aka,ALHARAMAIN FOUNDATION,
716,7199,5101,aka,ALHARAMEIN FOUNDATION,
717,7199,5102,aka,ALHARAMAYN FOUNDATION,
718,7199,5103,aka,AL-HARAMEIN ISLAMIC FOUNDATION,
719,7199,5104,aka,AL-HARAMAYN ISLAMIC FOUNDATION,
720,7199,5105,aka,ALHARAMAIN ISLAMIC FOUNDATION,
721,7199,5106,aka,ALHARAMEIN ISLAMIC FOUNDATION,
722,7199,5107,aka,ALHARAMAYN ISLAMIC FOUNDATION,
723,7199,5108,aka,AL-HARAMAIN HUMANITARIAN FOUNDATION,
724,7199,5109,aka,AL-HARAMEIN HUMANITARIAN FOUNDATION,
725,7199,5110,aka,AL-HARAMAYN HUMANITARIAN FOUNDATION,
726,7199,5111,aka,MU'ASSASAT AL-HARAMAIN AL-KHAYRIYYA,
727,7199,5112,aka,MU'ASSASAT AL-HARAMEIN AL-KHAYRIYYA,
728,7199,5113,aka,MU'ASSASAT AL-HARAMAYN AL-KHAYRIYYA,
729,7199,5114,aka,ALHARAMAIN,
730,7199,5115,aka,ALHARAMEIN,
731,7199,5116,aka,ALHARAMAYN,
732,7199,5117,aka,ALHARAMAIN HUMANITARIAN FOUNDATION,
733,7199,5118,aka,ALHARAMEIN HUMANITARIAN FOUNDATION,
734,7199,5119,aka,ALHARAMAYN HUMANITARIAN FOUNDATION,
735,7199,5120,aka,AL-HARAMAIN FOUNDATION,
736,7199,5121,aka,AL-HARAMEIN FOUNDATION,
737,7199,5122,aka,AL-HARAMAYN FOUNDATION,
738,7199,6049,aka,VAZIR,
739,7199,6050,aka,VEZIR,
740,7200,5124,aka,AL-AQSA MARTYRS BATTALION,
741,7201,5125,aka,AL RASHID TRUST,
742,7201,5126,aka,AL RASHEED TRUST,
743,7201,5127,aka,AL-RASHEED TRUST,
744,7201,5128,aka,AL-RASHID TRUST,
745,7203,5132,aka,"AOUADI, Mohamed Ben Belkacem",
746,7204,9566,aka,"BEN HANI, Al As'ad",
747,7205,5133,aka,"BUSHUSHA, Mokhtar",
748,7205,8853,aka,"BOUCHOUCHA, Al-Mokhtar Ben Mohamed Ben Al-Mokhtar",
749,7207,5135,aka,"ES SAYED, Kader",
750,7208,8855,aka,"ELSSEID, Sami Ben Khamis Ben Saleh",
751,7209,5136,aka,"AL-FAUWAZ, Khaled",
752,7209,5137,aka,"AL-FAUWAZ, Khaled A.",
753,7209,5138,aka,"AL-FAWWAZ, Khalid",
754,7209,5139,aka,"AL FAWWAZ, Khalid",
755,7209,5140,aka,"AL FAWWAZ, Khaled",
756,7209,5141,aka,"AL-FAWWAZ, Khaled",
757,7209,10002,aka,"AL FAWAZ, Khalid Abdulrahman H.",
758,7210,5142,aka,"AL-MISRI, Abu Hamza",
759,7210,5143,aka,"MUSTAFA, Mustafa Kamel",
760,7210,5144,aka,"KAMEL, Mustafa",
761,7210,5148,aka,"EMAN, Adam Ramsey",
762,7219,5145,fka,GESTORAS PRO-AMNISTIA,
763,7220,5156,aka,"BEIRA-MAR, Fernandinho",
764,7221,5157,aka,"GONZALEZ QUIRARTE, Lalo",
765,7221,5158,aka,"GONZALEZ QUIRARTE, Jose",
766,7221,5159,aka,"GONZALEZ LOPEZ, Gregorio",
767,7221,5160,aka,"ORELLANA ERAZO, Hector Manuel",
768,7221,5161,aka,"GOMEZ CHAVEZ, Gabriel",
769,7222,5162,aka,"KHAN AFRIDI, Haji Ibrahim",
770,7222,5163,aka,"KHAN, Haji Ibrahim",
771,7222,5164,aka,"IBRAHIM, Haji Ehai",
772,7223,5165,aka,"KNOWLES, JR., Samuel",
773,7224,5166,aka,"TVITO, Oded",
774,7224,5167,aka,"TUITO, Daniel",
775,7224,5168,aka,"TVITO, Daniel",
776,7224,5169,aka,"TUITO, David",
777,7224,5170,aka,"MAMO, Eliyahu",
778,7224,5171,aka,"REVIVO, Simon",
779,7226,5174,aka,"ZAMBADA, El Mayo",
780,7226,5175,aka,"ZAMBADA GARCIA, Ismael Mario",
781,7226,5176,aka,"LOAIZA AVENDANO, Jesus",
782,7226,5177,aka,"GARCIA HERNANDEZ, Javier",
783,7226,5178,aka,"HIGUERA RENTERIA, Ismael",
784,7226,10077,aka,"LOPEZ LANDEROS, Jeronimo",
785,7234,5191,aka,NPA,
786,7234,5198,aka,NEW PEOPLE'S ARMY,
787,7234,5200,aka,COMMUNIST PARTY OF THE PHILIPPINES,
788,7235,5201,aka,"LIWINAG, Armando",
789,7251,8856,aka,"BEN SOLTANE, Adel Ben Al-Azhar Ben Youssef",
790,7255,8857,aka,"KAMMOUN, Mehdi Ben Mohamed Ben Mohamed",
791,7262,5214,aka,EASTERN TURKISTAN ISLAMIC PARTY,
792,7262,5215,aka,ETIM,
793,7262,5216,aka,ETIP,
794,7263,5218,aka,"JALADIN, Wa'el Hamza",
795,7263,5219,aka,"JALADIN, Wa'il Hamza",
796,7263,5220,aka,"JALAIDAN, Wa'el Hamza",
797,7263,5221,aka,"JALAIDAN, Wa'il Hamza",
798,7263,5222,aka,"JULAIDAN, Wa'il Hamza",
799,7263,5223,aka,"JULAYDAN, Wa'el Hamza",
800,7263,5224,aka,"JULAYDAN, Wa'il Hamza",
801,7263,10003,aka,"JILDAN, Wail H.A.",
802,7265,5226,aka,"BIN AL SHIBH, Ramzi",
803,7265,5227,aka,"BINALSHEIDAH, Ramzi Mohamed Abdullah",
804,7265,5228,aka,"OMAR, Ramzi Mohammed Abdellah",
805,7267,5230,aka,"ESSABAR, Zakariya",
806,7268,5231,aka,GCT,
807,7268,5232,aka,GROUPE COMBATTANT TUNISIEN,
808,7268,5233,aka,JAMA'A COMBATTANTE TUNISIEN,
809,7268,5235,aka,TUNISIAN COMBATANT GROUP,
810,7270,5236,aka,FONDATION SECOURS MONDIAL A.S.B.L.,
811,7270,5237,aka,FONDATION SECOURS MONDIAL-BELGIQUE A.S.B.L.,
812,7270,5238,aka,FONDATION SECOURS MONDIAL-KOSOVA,
813,7270,5239,aka,FONDATION SECOURS MONDIAL VZW,
814,7270,5240,aka,FONDATION SECOURS MONDIAL 'WORLD RELIEF',
815,7270,5242,aka,"STICHTING WERELDHULP-BELGIE, V.Z.W.",
816,7270,5243,aka,SECOURS MONDIAL DE FRANCE,
817,7280,5250,aka,JEMA'A ISLAMIYAH,
818,7280,5251,aka,JEMA'A ISLAMIYYA,
819,7280,5252,aka,JEMA'A ISLAMIYYAH,
820,7280,5253,aka,JEMA'AH ISLAMIYAH,
821,7280,5254,aka,JEMA'AH ISLAMIYYAH,
822,7280,5255,aka,JEMAA ISLAMIYA,
823,7280,5256,aka,JEMAA ISLAMIYYA,
824,7280,5257,aka,JEMAA ISLAMIYYAH,
825,7280,5258,aka,JEMAAH ISLAMIAH,
826,7280,5259,aka,JEMAAH ISLAMIYAH,
827,7280,5260,aka,JEMAAH ISLAMIYYAH,
828,7295,5261,aka,VIZCAYA LTDA.,
829,7313,5263,aka,"CARVAJAL TAFURT, Hector Fabio",
830,7321,5268,aka,AL BIR AL DAWALIA,
831,7321,5270,aka,BIF-USA,
832,7321,5271,aka,MEZHDUNARODNYJ BLAGOTVORITEL'NYJ FOND,
833,7322,5272,aka,BENEVOLENT INTERNATIONAL FUND,
834,7322,5273,aka,BIF-CANADA,
835,7323,5274,aka,BECF CHARITABLE EDUCATIONAL CENTER,
836,7323,5275,aka,BENEVOLENCE EDUCATIONAL CENTER,
837,7323,5276,aka,BIF-BOSNIA,
838,7323,5277,aka,BOSNIAN IDEAL FUTURE,
839,7324,5278,aka,GICM,
840,7324,5279,aka,GROUPE ISLAMIQUE COMBATTANT MAROCAIN,
841,7325,5285,aka,ISLAMIC CALL COMMITTEE,
842,7325,5400,aka,LAJNA ALDAWA ALISALMIAH,
843,7325,5406,aka,LAJNA ALDAWA ALISLAMIA,
844,7325,5407,aka,LAJNA ALDAWA ALISLAMIYA,
845,7325,5408,aka,LAJNAT AL D'AWA AL ISLAMIAK,
846,7325,5409,aka,LAJNAT AL DAAWA AL ISLAMIYA,
847,7325,5410,aka,LAJNAT AL DAWA,
848,7325,5411,aka,LAJNAT AL DAWA AL ISLAMIA,
849,7325,5412,aka,LAJNAT ALDAWA AL ISLAMIAH,
850,7325,5413,aka,LAJNAT ALDAWA ALISLAMIA,
851,7328,5299,aka,"ISOMUDDIN, Riduan",
852,7328,5301,aka,"NURJAMAN, Encep",
853,7329,5302,aka,"A RAHMAN, Mohamad Iqbal",
854,7329,5303,aka,"ABDURRAHMAN, Abu Jibril",
855,7329,5305,aka,"RAHMAN, Mohamad Iqbal",
856,7329,5306,aka,"MUQTI, Fihiruddin",
857,7329,5307,aka,"MUQTI, Fikiruddin",
858,7329,13768,aka,"ABDUL RAHMAN, Mohamad Iqbal",
859,7330,5309,aka,BENEVOLENCE INTERNATIONAL NEDERLAND,
860,7330,5310,aka,STG.BENEVOLENCE INTERNATIONAL NEDERLAND,
861,7331,5311,aka,LASHKAR E JHANGVI,
862,7331,5312,aka,LASHKAR-I-JHANGVI,
863,7331,48708,aka,LASHKAR E JHANGVI AL-ALAMI,
864,7331,48709,aka,LASHKAR E JHANGVI AL-ALMI,
865,7331,48710,aka,LEJ AL-ALAMI,
866,7471,5349,aka,"HEKHMARTYAR, Gulbuddin",
867,7471,5350,aka,"HEKMATIAR, Gulbuddin",
868,7471,5351,aka,"HEKMATYAR, Gulabudin",
869,7471,5352,aka,"HEKMETYAR, Gulbudin",
870,7471,5353,aka,"HIKMETYAR, Golboddin",
871,7471,5354,aka,"KHEKMATIYAR, Gulbuddin",
872,7472,5356,aka,JUND AL-ISLAM,
873,7472,6317,aka,ANSAR AL-SUNNA,
874,7472,6318,aka,ANSAR AL-SUNNA ARMY,
875,7472,6319,aka,JAISH ANSAR AL-SUNNA,
876,7473,5357,aka,RIYADH-AS-SALIHEEN,
877,7473,5358,aka,RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF SHAHIDS (MARTYRS),
878,7473,5359,aka,RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION,
879,7473,5360,aka,THE SABOTAGE AND MILITARY SURVEILLANCE GROUP OF THE RIYADH AL-SALIHIN MARTYRS,
880,7474,5361,aka,ISLAMIC REGIMENT OF SPECIAL MEANING,
881,7474,5362,aka,THE AL-JIHAD-FISI-SABILILAH SPECIAL ISLAMIC REGIMENT,
882,7474,5363,aka,THE ISLAMIC SPECIAL PURPOSE REGIMENT,
883,7475,5364,aka,INTERNATIONAL BATTALION,
884,7475,5365,aka,ISLAMIC PEACEKEEPING INTERNATIONAL BRIGADE,
885,7475,5366,aka,PEACEKEEPING BATTALION,
886,7475,5367,aka,THE INTERNATIONAL BRIGADE,
887,7475,5368,aka,THE ISLAMIC PEACEKEEPING ARMY,
888,7475,5369,aka,THE ISLAMIC PEACEKEEPING BRIGADE,
889,7576,5378,aka,BANAGRICOLA S.A.,
890,7577,5394,aka,BOLSAK S.A.,
891,7578,5379,aka,COEMPAQUES LTDA.,
892,7581,5380,aka,CONPUERTO S.A.,
893,7583,5381,fka,COMERCIALIZADORA AUTOMOTRIZ S.A.,
894,7584,5382,fka,INDUSTRIA AGROPECUARIA SANTA ELENA LTDA.,
895,7587,5384,fka,COLOMBIANA DE BOLSAS S.A.,
896,7595,5387,aka,OCCIPAPEL LTDA.,
897,7598,5388,aka,S.A.S. E.U.,
898,7601,5389,fka,UNIPAPEL S.A. BOLSAS DE PAPEL PAPELES SOBRES,
899,7631,5393,fka,RODRIGUEZ CARRENO LTDA. TODO BOLSAS Y COLSOBRES,
900,7637,5414,aka,AL-AQSA SPANMAL STIFTELSE,
901,7637,5415,aka,AL-AQSA ASBL,
902,7637,5416,aka,AL-AQSA CHARITABLE FOUNDATION,
903,7637,5417,aka,AL-AQSA CHARITABLE ORGANIZATION,
904,7637,5418,aka,AL-AQSA E.V.,
905,7637,5419,aka,AL-AQSA INTERNATIONAL FOUNDATION,
906,7637,5420,aka,AL-AQSA ISLAMIC CHARITABLE SOCIETY,
907,7637,5421,aka,AL-AQSA SINABIL ESTABLISHMENT,
908,7637,5422,aka,AL-AQSA SPANM I STIFTELSE,
909,7637,5423,aka,AQSSA SOCIETY,
910,7637,5424,aka,AQSSA SOCIETY YEMEN,
911,7637,5425,aka,CHARITABLE AL-AQSA ESTABLISHMENT,
912,7637,5426,aka,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA,
913,7637,5427,aka,FORENINGEN AL-AQSA,
914,7637,5428,aka,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA,
915,7637,5429,aka,MU' ASA AL-AQSA AL-KHAYRIYYA,
916,7637,5430,aka,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA,
917,7637,5431,aka,SANABIL AL-AQSA CHARITABLE FOUNDATION,
918,7637,5432,aka,STICHTING AL-AQSA,
919,7637,5433,aka,SWEDISH CHARITABLE AQSA EST.,
920,7637,5627,aka,NUSRAT AL-AQSA AL-SHARIF,
921,7638,5434,aka,AL-AQSA SPANMAL STIFTELSE,
922,7638,5435,aka,AL-AQSA ASBL,
923,7638,5436,aka,AL-AQSA FOUNDATION,
924,7638,5437,aka,AL-AQSA CHARITABLE FOUNDATION,
925,7638,5438,aka,AL-AQSA CHARITABLE ORGANIZATION,
926,7638,5439,aka,AL-AQSA INTERNATIONAL FOUNDATION,
927,7638,5440,aka,AL-AQSA ISLAMIC CHARITABLE SOCIETY,
928,7638,5441,aka,AL-AQSA SINABIL ESTABLISHMENT,
929,7638,5442,aka,AL-AQSA SPANM I STIFTELSE,
930,7638,5443,aka,AQSSA SOCIETY,
931,7638,5444,aka,AQSSA SOCIETY YEMEN,
932,7638,5445,aka,CHARITABLE AL-AQSA ESTABLISHMENT,
933,7638,5446,aka,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA,
934,7638,5447,aka,FORENINGEN AL-AQSA,
935,7638,5448,aka,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA,
936,7638,5449,aka,MU' ASA AL-AQSA AL-KHAYRIYYA,
937,7638,5450,aka,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA,
938,7638,5451,aka,SANABIL AL-AQSA CHARITABLE FOUNDATION,
939,7638,5452,aka,STICHTING AL-AQSA,
940,7638,5453,aka,SWEDISH CHARITABLE AQSA EST.,
941,7638,5628,aka,NUSRAT AL-AQSA AL-SHARIF,
942,7639,5454,aka,AL-AQSA SPANMAL STIFTELSE,
943,7639,5455,aka,AL-AQSA ASBL,
